School,Gender,Age,Address,Family_Size,Parental_Status,Mother_Education,Father_Education,Mother_Job,Father_Job,Reason_for_Choosing_School,Guardian,Travel_Time,Study_Time,Number_of_Failures,School_Support,Family_Support,Extra_Paid_Class,Extra_Curricular_Activities,Attended_Nursery,Wants_Higher_Education,Internet_Access,In_Relationship,Family_Relationship,Free_Time,Going_Out,Weekend_Alcohol_Consumption,Weekday_Alcohol_Consumption,Health_Status,Number_of_Absences,Grade_1,Grade_2,Final_Grade,Dropped_Out
,F,invalid,U,GT3,,3,2,-1,unknown,N/A,mother,2,4,0,no,no,yes,,,no,unknown,yes,invalid,3,3,1,5,-999,X,10,99999,,
GP,F,17,R,GT3,,-1,1,,other,999,,99999,-999,0,no,unknown,no,no,,,no,no,,3,2,-999,,3,invalid,10,16,10,unknown
XYZ,F,invalid,,GT3,,INVALID,,services,,N/A,-1,-999,99999,1,no,no,no,yes,yes,,yes,no,,3,4,-999,,5,0,,13,11,False
GP,F,18,,GT3,T,3,1,invalid,other,-1,invalid,3,,-999,no,no,,no,,yes,,unknown,4,2,3,,2,,,,X,,False
GP,M,invalid,R,LARGE,A,1,3,other,invalid,error,unknown,1,2,99999,no,yes,maybe,yes,unknown,maybe,unknown,unknown,4,,2,X,5,invalid,13,8,invalid,,
MS,,16,U,GT3,A,INVALID,2,,error,999,mother,-999,X,0,yes,no,yes,no,yes,no,unknown,unknown,99999,3,2,3,-999,1,0,8,13,invalid,unknown
GP,,invalid,R,GT3,T,0,1,-1,invalid,-999,mother,1,2,0,no,,,yes,,no,yes,,4,5,3,X,invalid,X,0,99999,-999,16,False
,,999,U,GT3,,2,4,other,unknown,course,father,invalid,-999,,,yes,unknown,no,yes,yes,unknown,unknown,X,,invalid,-999,1,2,99999,,13,8,yes
,F,,INVALID,GT3,T,,3,invalid,,other,-999,,2,X,maybe,yes,no,no,yes,unknown,no,no,5,4,,1,2,5,11,,11,10,False
MS,F,16,U,LE3,,3,3,teacher,other,-999,mother,1,99999,0,unknown,no,no,unknown,yes,yes,no,yes,4,5,4,invalid,1,1,2,12,,,unknown
,,18,U,-1,UNKNOWN,,2,unknown,unknown,other,999,invalid,99999,99999,no,no,unknown,no,yes,yes,no,no,,1,-999,1,invalid,99999,X,8,14,11,True
MS,,-5,INVALID,999,T,2,4,health,at_home,invalid,mother,3,2,0,no,,no,,yes,no,maybe,yes,-999,-999,invalid,2,X,,6,11,,-999,no
GP,F,-5,U,GT3,,3,1,other,other,course,mother,-999,1,-999,maybe,no,no,no,yes,,,maybe,-999,4,3,invalid,,,14,,invalid,X,False
,unknown,17,,999,1,2,4,other,services,course,999,2,invalid,99999,,yes,no,maybe,maybe,,,no,invalid,,-999,,invalid,-999,-999,11,16,13,
MS,,15,R,SMALL,UNKNOWN,2,4,health,unknown,,-999,-999,2,0,no,no,unknown,yes,yes,,,yes,4,4,4,1,1,,4,invalid,-999,6,yes
,X,17,U,GT3,UNKNOWN,999,3,at_home,other,reputation,mother,3,1,invalid,,unknown,,yes,yes,,yes,no,4,,3,X,99999,-999,,10,-999,11,False
MS,F,999,U,GT3,1,-1,1,teacher,services,course,error,X,2,0,unknown,yes,no,yes,,yes,no,yes,99999,2,X,,,3,,11,12,X,
MS,F,,,,T,2,999,other,-1,unknown,999,1,1,0,yes,no,no,maybe,yes,yes,no,,4,X,invalid,1,,,X,,15,8,unknown
INVALID,M,A,,-1,T,4,-1,N/A,services,invalid,father,X,1,invalid,no,unknown,no,no,yes,,yes,,invalid,4,X,,,1,99999,-999,invalid,99999,False
XYZ,X,15,R,GT3,,,,other,999,,N/A,99999,3,99999,unknown,yes,yes,maybe,maybe,,,no,5,3,,,,-999,99999,99999,,invalid,yes
GP,M,17,,GT3,1,3,1,services,unknown,999,mother,,2,0,no,no,no,unknown,,yes,unknown,no,99999,4,5,4,1,invalid,4,14,9,,maybe
INVALID,F,18,U,GT3,T,3,999,at_home,other,error,invalid,-999,-999,,yes,,no,no,maybe,,,yes,4,99999,X,invalid,1,-999,,invalid,18,,unknown
,F,18,R,LE3,T,,4,N/A,other,-999,father,,,invalid,,,yes,yes,no,maybe,yes,maybe,X,X,X,1,2,4,2,8,11,7,False
GP,M,999,R,SMALL,UNKNOWN,3,999,-1,health,other,father,99999,-999,0,no,unknown,no,unknown,yes,yes,yes,no,99999,5,-999,1,99999,,6,13,10,,no
GP,X,16,,GT3,A,,2,-1,invalid,-1,father,2,invalid,0,,yes,no,yes,maybe,no,no,,,,99999,2,-999,99999,,,10,12,maybe
GP,M,18,INVALID,GT3,T,1,4,error,other,-999,father,1,2,0,,no,yes,yes,yes,yes,yes,no,99999,5,-999,-999,,,8,X,99999,14,
,F,A,U,SMALL,UNKNOWN,2,2,999,other,reputation,mother,2,X,0,no,no,,yes,yes,unknown,yes,,invalid,invalid,3,1,,X,4,16,13,-999,False
MS,,999,U,SMALL,UNKNOWN,2,2,services,other,home,mother,99999,99999,X,no,yes,yes,no,yes,,yes,unknown,,4,5,3,5,5,,invalid,11,X,False
GP,M,,R,LE3,T,999,1,error,,home,father,,,X,no,,unknown,no,yes,no,no,unknown,X,1,invalid,2,1,4,0,99999,11,,
MS,F,999,U,LE3,UNKNOWN,1,3,invalid,,course,mother,invalid,2,,no,,,maybe,,unknown,no,yes,,-999,4,99999,3,,X,-999,11,,False
GP,F,,U,GT3,T,3,-1,health,error,course,999,1,,0,no,unknown,unknown,yes,unknown,yes,maybe,no,5,4,-999,99999,invalid,2,2,17,15,,False
INVALID,,17,U,,T,4,1,teacher,invalid,home,father,1,2,0,no,yes,,maybe,no,no,unknown,unknown,invalid,X,3,-999,1,,X,invalid,9,-999,False
GP,M,,INVALID,GT3,X,1,999,,other,-999,999,99999,3,-999,no,no,no,maybe,yes,yes,no,yes,,3,99999,invalid,,,8,X,10,8,no
INVALID,F,19,R,GT3,,3,4,other,error,reputation,,1,3,-999,no,,no,yes,maybe,unknown,yes,maybe,,3,X,invalid,2,,0,,9,invalid,False
MS,F,A,U,GT3,T,4,999,invalid,-999,other,invalid,invalid,1,0,no,yes,maybe,maybe,yes,maybe,yes,no,5,3,,X,X,invalid,2,,X,16,no
INVALID,F,999,R,GT3,A,0,3,N/A,other,error,father,1,2,0,no,yes,no,unknown,yes,yes,yes,,X,,4,99999,1,,-999,10,10,invalid,
GP,,17,U,999,UNKNOWN,INVALID,1,at_home,N/A,,999,4,-999,0,,no,,yes,unknown,no,no,,99999,,5,,1,,,10,invalid,13,
INVALID,M,-5,INVALID,LE3,T,2,-1,services,unknown,reputation,N/A,1,2,0,no,no,yes,yes,yes,yes,no,yes,4,3,,X,99999,3,,invalid,11,18,False
INVALID,X,15,R,LE3,T,,3,services,,reputation,,1,invalid,0,,no,,no,,,yes,yes,5,4,,4,-999,5,,12,11,,False
,X,,R,LARGE,A,1,4,other,,-1,invalid,2,invalid,99999,no,,no,no,yes,maybe,unknown,no,,3,3,1,1,X,10,12,18,,False
MS,,999,U,GT3,,2,1,error,other,home,mother,-999,2,1,no,unknown,maybe,maybe,yes,yes,yes,unknown,,5,-999,,,,99999,12,11,10,no
GP,,999,,LE3,,4,4,unknown,other,home,mother,,1,-999,,maybe,no,no,unknown,,yes,yes,4,invalid,5,1,4,5,0,X,12,16,False
GP,,20,U,GT3,X,1,,unknown,999,course,mother,X,,invalid,no,,,yes,no,yes,maybe,no,1,1,2,,X,-999,invalid,,9,8,False
,,15,U,LE3,,,INVALID,-1,services,course,mother,2,-999,-999,no,yes,no,no,no,yes,yes,no,1,3,,99999,3,,,-999,X,invalid,
MS,F,invalid,U,GT3,UNKNOWN,4,2,N/A,other,reputation,unknown,,-999,0,no,maybe,,yes,yes,,yes,,-999,3,3,1,,,0,11,11,0,False
GP,F,16,U,999,T,2,,-999,-1,-999,999,3,,,no,no,no,maybe,yes,unknown,maybe,maybe,99999,3,3,1,invalid,,8,99999,9,10,no
XYZ,M,19,,GT3,,1,INVALID,other,,course,unknown,1,X,0,yes,,no,yes,yes,yes,yes,unknown,,2,99999,1,3,4,,10,99999,X,False
GP,F,invalid,R,LE3,T,1,1,999,other,course,unknown,2,-999,,unknown,yes,,yes,yes,yes,yes,unknown,,3,-999,,5,5,2,-999,99999,99999,False
GP,F,15,U,GT3,A,4,4,at_home,other,other,N/A,X,invalid,0,no,no,no,yes,,yes,yes,yes,,X,3,2,4,1,-999,12,10,-999,
,F,999,R,GT3,T,4,,teacher,error,course,mother,2,99999,invalid,no,no,no,yes,yes,yes,unknown,,X,X,X,,,2,0,99999,17,X,maybe
GP,F,999,R,LE3,T,2,4,,N/A,course,999,1,invalid,,no,,no,no,unknown,yes,unknown,yes,,1,5,1,-999,2,8,12,11,X,
GP,X,A,,-1,A,2,2,error,999,reputation,999,1,99999,99999,no,no,no,yes,unknown,unknown,yes,yes,,-999,99999,1,3,4,99999,14,-999,99999,False
XYZ,F,15,INVALID,GT3,,3,-1,services,,error,mother,4,,-999,unknown,unknown,no,yes,no,unknown,yes,unknown,,4,2,-999,5,,invalid,12,invalid,,True
MS,M,invalid,R,GT3,UNKNOWN,-1,2,other,invalid,,mother,,3,invalid,yes,maybe,yes,yes,maybe,,,no,X,3,5,,invalid,99999,invalid,X,13,0,True
GP,X,-5,U,GT3,UNKNOWN,999,2,teacher,at_home,N/A,mother,X,1,X,no,yes,no,yes,unknown,no,,no,5,invalid,,invalid,1,3,-999,-999,-999,11,
GP,M,16,INVALID,LARGE,T,0,1,services,unknown,,invalid,,2,X,maybe,no,no,maybe,,yes,unknown,yes,X,3,,1,4,invalid,0,invalid,11,9,maybe
MS,F,999,R,GT3,,2,,other,other,home,invalid,1,1,invalid,,,no,no,yes,yes,unknown,,X,invalid,2,,1,99999,,10,,X,
GP,F,999,R,GT3,UNKNOWN,1,1,unknown,services,invalid,mother,-999,2,0,no,yes,no,no,unknown,no,,yes,,2,2,invalid,99999,X,invalid,13,invalid,,yes
GP,F,,INVALID,SMALL,T,3,4,at_home,unknown,,,2,,,yes,yes,no,yes,yes,,no,maybe,4,4,99999,1,2,1,4,invalid,-999,X,
GP,M,999,R,GT3,T,1,INVALID,at_home,other,course,mother,2,2,,,,no,maybe,,,no,yes,-999,,99999,,3,2,invalid,X,16,11,
,M,19,U,,UNKNOWN,4,3,-1,other,,N/A,invalid,2,1,no,no,no,yes,yes,yes,yes,yes,4,3,,,1,-999,4,-999,X,14,
MS,F,invalid,U,SMALL,X,3,,999,services,unknown,N/A,invalid,invalid,0,yes,no,no,yes,,yes,no,unknown,5,X,,,invalid,,invalid,13,17,,False
123,M,invalid,XYZ,GT3,T,INVALID,1,,other,course,invalid,99999,,0,no,maybe,,yes,yes,yes,yes,no,5,X,3,1,3,5,2,-999,invalid,9,yes
XYZ,X,,,LE3,,2,3,,999,-1,N/A,1,,0,no,yes,unknown,,no,,yes,no,3,1,5,1,-999,3,0,11,X,11,no
MS,,A,U,GT3,T,2,INVALID,services,teacher,course,error,99999,-999,X,yes,yes,,unknown,yes,yes,yes,no,invalid,,invalid,99999,1,,1,X,invalid,99999,False
123,M,,,LARGE,T,,4,-1,error,course,999,2,,0,no,yes,no,,maybe,yes,unknown,no,5,,,,4,99999,invalid,17,14,,True
INVALID,M,17,R,GT3,1,3,4,at_home,services,,mother,,X,-999,no,yes,maybe,yes,,yes,yes,yes,3,-999,2,-999,1,5,X,-999,invalid,10,True
MS,X,,R,LE3,T,,INVALID,,services,home,mother,1,2,invalid,no,yes,no,yes,maybe,yes,yes,no,4,99999,5,2,,3,X,11,7,11,False
GP,M,18,U,,T,4,2,999,unknown,course,mother,-999,2,-999,yes,yes,no,no,yes,unknown,,yes,4,1,3,99999,invalid,1,11,12,-999,99999,
MS,M,16,R,GT3,T,4,999,-1,,,mother,1,99999,0,,yes,no,no,maybe,no,yes,yes,4,3,5,1,1,5,10,,12,16,False
,,16,,LE3,T,1,4,services,-1,course,-1,1,,X,no,maybe,no,no,no,yes,,maybe,-999,,99999,-999,,3,0,99999,14,99999,unknown
INVALID,F,,U,LE3,UNKNOWN,2,3,-999,other,home,-999,99999,1,0,maybe,maybe,yes,maybe,yes,yes,no,maybe,4,4,4,X,4,5,99999,11,99999,99999,maybe
123,M,-5,U,GT3,A,2,3,services,other,home,invalid,99999,2,0,no,yes,unknown,yes,unknown,unknown,no,maybe,invalid,3,,X,1,3,2,X,X,,no
,,-5,,LE3,T,,2,-1,,home,error,2,,0,,yes,no,yes,no,yes,unknown,yes,5,2,2,,99999,,,X,14,6,maybe
GP,F,-5,,999,,INVALID,2,unknown,health,unknown,999,99999,2,0,no,yes,no,no,unknown,no,yes,no,3,invalid,4,1,99999,5,-999,14,13,99999,False
XYZ,F,-5,U,,T,1,1,999,other,course,-1,-999,X,99999,no,yes,no,yes,yes,no,yes,yes,-999,3,3,,X,4,4,11,9,-999,maybe
MS,F,17,,GT3,T,3,2,services,999,,N/A,invalid,1,,maybe,no,,yes,yes,yes,yes,,4,4,3,1,1,4,99999,X,12,,False
MS,F,18,R,GT3,UNKNOWN,3,,,other,home,father,,3,invalid,no,,yes,yes,yes,yes,maybe,maybe,5,3,5,99999,3,1,0,,11,,no
GP,M,17,U,LE3,T,1,-1,-999,,course,mother,1,X,0,yes,yes,no,maybe,no,,no,maybe,,2,2,1,X,4,invalid,11,12,invalid,True
,F,16,XYZ,LE3,1,1,3,-1,other,N/A,N/A,-999,2,invalid,,yes,no,yes,yes,yes,,no,3,invalid,3,2,invalid,5,4,9,X,,
XYZ,X,-5,R,GT3,T,1,,-999,-999,reputation,mother,invalid,invalid,0,no,yes,no,,yes,maybe,,no,4,2,,-999,X,5,,X,13,10,
GP,F,16,R,SMALL,,2,2,services,other,home,father,1,2,99999,,unknown,yes,no,yes,maybe,,no,2,-999,4,1,X,5,1,,,,no
GP,F,18,U,LE3,1,2,3,invalid,invalid,home,,invalid,2,0,yes,,,no,unknown,yes,,yes,,99999,X,1,4,5,1,13,99999,11,False
GP,F,15,XYZ,GT3,T,,2,error,services,home,invalid,,1,0,no,no,unknown,yes,yes,yes,yes,no,,-999,,1,1,5,99999,15,13,10,True
GP,X,17,XYZ,,T,2,,services,teacher,home,invalid,1,2,0,no,,no,unknown,no,yes,yes,yes,X,2,3,,3,4,4,invalid,-999,invalid,False
,M,999,U,LE3,1,999,1,services,other,-1,mother,,-999,invalid,,yes,no,no,yes,no,,yes,invalid,,99999,-999,invalid,,4,8,11,13,False
GP,X,16,U,,,999,3,-999,other,home,-1,,X,0,yes,yes,,yes,maybe,unknown,unknown,,,1,3,-999,,5,,99999,99999,99999,False
,F,999,R,999,T,1,2,unknown,-1,course,unknown,4,99999,1,unknown,maybe,maybe,,yes,no,yes,no,5,2,-999,invalid,1,X,8,9,,15,False
GP,F,17,,GT3,UNKNOWN,1,2,other,other,course,father,1,2,X,no,unknown,yes,no,maybe,,unknown,maybe,,4,-999,1,1,3,99999,-999,10,18,False
INVALID,M,18,R,,T,-1,2,N/A,other,home,mother,2,2,0,no,yes,no,maybe,no,,yes,yes,,4,,,99999,,2,invalid,12,invalid,False
GP,M,A,,LE3,T,2,,-1,error,reputation,mother,,invalid,-999,unknown,unknown,no,yes,yes,maybe,yes,no,,,,-999,3,1,-999,,-999,14,True
GP,M,19,,LE3,UNKNOWN,2,1,error,-999,-999,error,1,2,0,no,yes,yes,no,yes,,yes,yes,X,2,5,,99999,4,11,99999,,invalid,False
GP,M,20,R,SMALL,,2,1,other,,reputation,father,,invalid,0,yes,yes,,unknown,unknown,yes,yes,,5,99999,4,3,X,5,9,99999,10,X,False
GP,,16,,,T,4,3,teacher,unknown,,-1,3,-999,-999,,yes,no,,,yes,yes,,-999,4,99999,3,3,invalid,99999,14,9,13,False
GP,M,16,XYZ,GT3,UNKNOWN,,4,unknown,999,N/A,mother,2,invalid,1,unknown,yes,,,yes,,yes,no,-999,3,2,-999,invalid,invalid,,99999,invalid,11,maybe
GP,M,15,R,GT3,,4,1,health,other,999,unknown,4,99999,X,unknown,no,no,,yes,,yes,no,99999,3,X,5,-999,X,9,15,X,,False
XYZ,F,18,,SMALL,1,4,2,at_home,,course,father,,1,invalid,unknown,no,no,yes,yes,,yes,unknown,2,,,1,-999,4,invalid,X,,8,False
GP,,,XYZ,GT3,,,3,error,services,home,mother,1,2,0,no,yes,no,unknown,yes,yes,yes,,,99999,99999,1,X,99999,-999,,14,,False
MS,F,22,R,999,T,4,2,-1,,course,N/A,-999,1,0,no,yes,,no,no,yes,yes,yes,X,,2,,-999,invalid,2,16,99999,99999,False
MS,F,invalid,U,GT3,T,999,2,other,health,home,mother,1,1,0,yes,no,no,no,no,unknown,unknown,yes,5,X,X,99999,3,3,-999,12,11,13,False
GP,F,17,U,GT3,T,-1,3,-1,other,unknown,mother,1,,,no,yes,unknown,yes,,maybe,no,yes,-999,-999,4,1,X,99999,0,11,11,12,unknown
GP,F,-5,U,GT3,T,INVALID,,-999,999,-1,999,2,2,2,unknown,yes,maybe,yes,yes,yes,,yes,4,,5,2,invalid,2,8,14,8,X,unknown
MS,M,16,U,LE3,T,999,,unknown,invalid,course,error,-999,,0,no,yes,unknown,,no,,unknown,no,4,4,2,99999,1,5,,-999,X,X,False
